Mayor	O
Bruce	O
Lincoln	O
(	O
Charles	O
S.	O
Dutton	O
)	O
–	O
New	B-StateCapital108695539
York	I-StateCapital108695539
City	I-StateCapital108695539
,	O
"	O
Aftershock	O
:	O
Earthquake	O
in	O
New	O
York	O
"	O
Mayor	O
Randall	O
Winston	O
(	O
Barry	O
Bostwick	O
)	O
–	O
D	O
-	O
New	B-StateCapital108695539
York	I-StateCapital108695539
City	I-StateCapital108695539
,	O
"	O
Spin	O
City	O
''	O
sitcom	O
She	O
guarded	O
convoys	O
during	O
their	O
approach	O
to	O
Philadelphia	O
and	O
New	B-StateCapital108695539
York	I-StateCapital108695539
,	O
patrolled	O
the	O
West	O
Indies	O
,	O
and	O
escorted	O
convoys	O
into	O
Havana	O
.	O
When	O
in	O
her	O
teens	O
,	O
she	O
was	O
trained	O
by	O
HB	O
Studio	O
in	O
New	B-StateCapital108695539
York	I-StateCapital108695539
City	I-StateCapital108695539
.	O
Offices	O
in	O
New	B-StateCapital108695539
York	I-StateCapital108695539
City	I-StateCapital108695539
and	O
Hiroshima	O
After	O
earning	O
a	O
master	O
's	O
degree	O
in	O
theater	O
and	O
speech	O
from	O
the	O
University	O
of	O
Michigan	O
,	O
he	O
became	O
known	O
in	O
New	B-StateCapital108695539
York	I-StateCapital108695539
City	I-StateCapital108695539
for	O
serious	O
drama	O
,	O
including	O
Ibsen	O
,	O
Shaw	O
,	O
and	O
Chekov	O
.	O
Lenard	O
died	O
of	O
multiple	O
myeloma	O
in	O
New	B-StateCapital108695539
York	I-StateCapital108695539
City	I-StateCapital108695539
in	O
1996	O
at	O
the	O
age	O
of	O
72	O
.	O
After	O
his	O
migration	O
to	O
the	O
United	O
States	O
,	O
he	O
lived	O
in	O
New	B-StateCapital108695539
York	I-StateCapital108695539
City	I-StateCapital108695539
,	O
where	O
he	O
met	O
Miriam	O
Weber	O
,	O
a	O
socialist	O
activist	O
,	O
with	O
whom	O
who	O
he	O
later	O
married	O
and	O
fathered	O
two	O
children	O
,	O
before	O
the	O
two	O
divorced	O
.	O
The	O
Crusaders	O
appeared	O
"	O
for	O
real	O
