Granitsa	O
(	O
from	O
the	O
Slavic	O
word	O
for	O
"	O
border	O
"	O
)	O
is	O
a	O
mountain	O
village	O
and	O
a	O
community	O
in	O
Evrytania	B-Prefecture108626947
,	O
Greece	O
.	O
:	O
Saint-Denis	B-Prefecture108626947
,	O
France	O
Saint-Denis	B-Prefecture108626947
Madagascar	O
has	O
an	O
embassy	O
in	O
Paris	B-Prefecture108626947
and	O
consulates	O
-	O
general	O
in	O
Marseille	B-Prefecture108626947
and	O
Saint-Denis	B-Prefecture108626947
.	O
It	O
enters	O
the	O
sea	O
close	O
to	O
the	O
island	O
's	O
northernmost	O
point	O
after	O
flowing	O
through	O
the	O
Plaine	O
des	O
Chicots	O
–	O
Plaine	O
d'Affouches	O
Important	O
Bird	O
Area	O
and	O
then	O
the	O
capital	O
,	O
Saint-Denis	B-Prefecture108626947
.	O
"	O
Africaine	O
"	O
was	O
the	O
first	O
ship	O
to	O
reinforce	O
Rowley	O
's	O
squadron	O
,	O
but	O
within	O
three	O
days	O
of	O
her	O
arrival	O
in	O
the	O
region	O
was	O
engaged	O
by	O
two	O
French	O
ships	O
while	O
attempting	O
to	O
drive	O
them	O
away	O
from	O
Saint	B-Prefecture108626947
Denis	I-Prefecture108626947
on	O
Île	O
Bourbon	O
.	O
Rowley	O
's	O
reinforcements	O
arrived	O
too	O
late	O
,	O
and	O
the	O
British	O
commodore	O
was	O
chased	O
back	O
to	O
Saint	B-Prefecture108626947
Denis	I-Prefecture108626947
by	O
Hamelin	O
's	O
flagship	O
.	O
By	O
04:00	O
on	O
12	O
September	O
he	O
had	O
arrived	O
at	O
Saint-Denis	B-Prefecture108626947
and	O
there	O
landed	O
his	O
wounded	O
and	O
came	O
ashore	O
for	O
news	O
,	O
learning	O
that	O
two	O
French	O
frigates	O
were	O
just	O
offshore	O
,	O
blockading	O
the	O
port	O
.	O
They	O
were	O
landed	O
successfully	O
and	O
seized	O
control	O
of	O
Saint-Denis,	B-Prefecture108626947
Réunion	I-Prefecture108626947
,	O
the	O
island	O
's	O
capital	O
,	O
although	O
the	O
governor	O
fled	O
into	O
the	O
interior	O
.	O
On	O
the	O
night	O
of	O
26	O
to	O
27	O
November	O
1942	O
,	O
the	O
FNFL	O
large	O
destroyer	O
"	O
Léopard	O
"	O
sailed	O
with	O
74	O
troops	O
from	O
Mauritius	O
,	O
arriving	O
off	O
Saint-Denis	B-Prefecture108626947
on	O
27	O
at	O
23:00	O
.	O
Saint-Denis,	B-Prefecture108626947
Réunion	I-Prefecture108626947
,	O
France	O
,	O
from	O
1986	O
The	O
airport	O
is	O
east	O
of	O
Saint-Denis	B-Prefecture108626947
;	O
it	O
is	O
named	O
after	O
the	O
French	O
aviator	O
Roland	O
Garros	O
who	O
was	O
born	O
in	O
Saint	O
-	O
Denis	O
.	O
It	O
planned	O
to	O
construct	O
a	O
Réunion	O
Tram	O
Train	O
to	O
link	O
the	O
airport	O
to	O
the	O
capital	O
Saint-Denis	B-Prefecture108626947
and	O
Saint	O
-	O
Paul	O
,	O
but	O
plans	O
for	O
the	O
construction	O
were	O
abandoned	O
in	O
2013	O
.	O
On	O
April	O
27	O
,	O
2009	O
,	O
Juliano	O
Verbard	O
escaped	O
from	O
the	O
Domenjod	O
Prison	O
near	O
Saint-Denis	B-Prefecture108626947
on	O
the	O
island	O
of	O
Réunion	O
.	O
Aubry	O
has	O
served	O
as	O
the	O
bishop	O
of	O
the	O
diocese	O
,	O
which	O
is	O
based	O
in	O
the	O
city	O
of	O
Saint-Denis,	B-Prefecture108626947
Réunion	I-Prefecture108626947
,	O
since	O
his	O
episcopal	O
consecration	O
on	O
May	O
2	O
,	O
1976	O
.	O
Younous	O
Omarjee	O
(	O
born	O
30	O
September	O
1969	O
in	O
Saint-Denis,	B-Prefecture108626947
Réunion	I-Prefecture108626947
)	O
is	O
a	O
French	O
politician	O
.	O
Saint-Denis	B-Prefecture108626947
(	O
,	O
or	O
unofficially	O
Saint-Denis	B-Prefecture108626947
de	I-Prefecture108626947
la	I-Prefecture108626947
Réunion	I-Prefecture108626947
for	O
disambiguation	O
)	O
is	O
the	O
"	O
préfecture	B-Prefecture108626947
"	O
(	O
administrative	O
capital	O
)	O
of	O
the	O
French	O
overseas	O
region	O
and	O
department	O
of	O
Réunion	O
,	O
in	O
the	O
Indian	O
Ocean	O
.	O
As	O
dawn	O
broke	O
and	O
visibility	O
cleared	O
,	O
the	O
sailors	O
on	O
"	O
Ceylon	O
"	O
,	O
"	O
Vénus	O
"	O
and	O
"	O
Victor	O
"	O
realised	O
that	O
they	O
were	O
within	O
sight	O
of	O
Saint	B-Prefecture108626947
Denis	I-Prefecture108626947
on	O
Île	O
Bourbon	O
,	O
and	O
thus	O
vulnerable	O
to	O
counterattack	O
from	O
Rowley	O
's	O
flagship	O
"	O
Boadicea	O
"	O
.	O
CS	O
Saint	O
-	O
Denis	O
,	O
is	O
a	O
football	O
club	O
from	O
Saint-Denis	B-Prefecture108626947
,	O
Réunion	O
Island	O
.	O
The	O
only	O
match	O
they	O
have	O
played	O
to	O
date	O
was	O
against	O
Réunion	O
on	O
3	O
June	O
2012	O
in	O
Saint-Denis	B-Prefecture108626947
.	O
Zitte	O
was	O
born	O
in	O
Saint-Denis	B-Prefecture108626947
,	O
Réunion	O
.	O
Daniel	O
René	O
Claude	O
Sangouma	O
(	O
born	O
7	O
February	O
1965	O
in	O
Saint-Denis,	B-Prefecture108626947
Réunion	I-Prefecture108626947
)	O
is	O
a	O
retired	O
French	O
sprinter	O
who	O
specialized	O
in	O
the	O
100	O
and	O
200	O
metres	O
.	O
Saint-Denis	B-Prefecture108626947
de	I-Prefecture108626947
la	I-Prefecture108626947
Réunion	I-Prefecture108626947
(	O
Consulate	O
General	O
)	O
Doxa	O
Petroussa	O
F.C.	O
is	O
a	O
Greek	O
football	O
club	O
,	O
based	O
in	O
Petroussa	O
,	O
Drama	B-Prefecture108626947
.	O
and	O
East	O
Macedonia	O
and	O
Thrace	O
,	O
occupies	O
the	O
east	O
section	O
of	O
Macedonia	O
(	O
two	O
regional	O
units	O
of	O
which	O
are	O
in	O
Macedonia	O
and	O
the	O
other	O
regional	O
units	O
are	O
in	O
Thrace	O
)	O
including	O
the	O
regional	O
units	O
of	O
Drama	B-Prefecture108626947
and	O
Kavala	B-Prefecture108626947
.	O
Angitis	O
-	O
Maara	O
,	O
Prefecture	O
of	O
Drama	B-Prefecture108626947
Ftelia	O
is	O
a	O
village	O
in	O
the	O
Drama	B-Prefecture108626947
regional	I-Prefecture108626947
unit	I-Prefecture108626947
,	O
in	O
northeastern	O
Greece	O
.	O
Kalampaki	O
(	O
,	O
formerly	O
Καλαμπάκιον	O
)	O
is	O
a	O
village	O
and	O
a	O
former	O
municipality	O
in	O
the	O
Drama	B-Prefecture108626947
regional	I-Prefecture108626947
unit	I-Prefecture108626947
,	O
East	O
Macedonia	O
and	O
Thrace	O
,	O
Greece	O
.	O
The	O
regional	O
unit	O
of	O
Kavala	B-Prefecture108626947
lies	O
to	O
the	O
west	O
,	O
Drama	B-Prefecture108626947
to	O
the	O
northwest	O
and	O
Rhodope	B-Prefecture108626947
to	O
the	O
east	O
.	O
=	O
=	O
=	O
Drama	B-Prefecture108626947
regional	I-Prefecture108626947
unit	I-Prefecture108626947
GR04	O
:	O
Dráma	B-Prefecture108626947
Prefecture	I-Prefecture108626947
Falakro	O
Oros	O
(	O
Greek	O
:	O
Φαλακρό	O
όρος	O
,	O
English	O
:	O
"	O
Bald	O
mountain	O
"	O
;	O
,	O
"	O
Bozdag	O
"	O
;	O
Turkish	O
:	O
"	O
Bozdağ	O
"	O
)	O
is	O
a	O
mountain	O
in	O
the	O
Drama	B-Prefecture108626947
regional	I-Prefecture108626947
unit	I-Prefecture108626947
,	O
eastern	O
Greek	O
Macedonia	O
,	O
northern	O
Greece	O
.	O
Dacem	O
's	O
offices	O
are	O
located	O
in	O
the	O
north	O
of	O
Paris	O
,	O
in	O
Bobigny	B-Prefecture108626947
.	O
It	O
crosses	O
the	O
east	O
of	O
Paris	O
from	O
Bobigny	B-Prefecture108626947
to	O
Place	O
d'Italie	O
.	O
After	O
the	O
call	O
assembling	O
the	O
deportees	O
at	O
half	O
past	O
six	O
in	O
the	O
morning	O
,	O
the	O
convoy	O
left	O
the	O
Bobigny	B-Prefecture108626947
station	O
at	O
eleven	O
-	O
fifty	O
,	O
taking	O
away	O
1	O
