San	O
Marino	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal,	B-NationalCapital108691669
Quebec	I-NationalCapital108691669
,	O
Canada	O
.	O
He	O
was	O
born	O
in	O
Montreal	B-NationalCapital108691669
,	O
the	O
son	O
of	O
Jean	O
-	O
Baptiste	O
-	O
Melchior	O
Hertel	O
de	O
Rouville	O
.	O
Now	O
sponsored	O
by	O
Foster	O
’s	O
,	O
the	O
first	O
prize	O
is	O
£	O
5000	O
and	O
a	O
place	O
in	O
the	O
Best	O
of	O
British	O
Show	O
at	O
the	O
Montreal	B-NationalCapital108691669
"	O
Just	O
For	O
Laughs	O
"	O
Festival	O
.	O
In	O
response	O
,	O
the	O
city	O
decided	O
to	O
build	O
a	O
huge	O
ice	O
palace	O
in	O
1886	O
,	O
similar	O
to	O
one	O
that	O
Montreal	B-NationalCapital108691669
had	O
built	O
in	O
1885	O
.	O
Lefevre	O
was	O
born	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
,	O
where	O
she	O
was	O
raised	O
by	O
an	O
English	O
teacher	O
father	O
and	O
a	O
psychologist	O
mother	O
.	O
The	O
production	O
continued	O
on	O
location	O
in	O
Montreal	B-NationalCapital108691669
and	O
New	O
York	O
City	O
.	O
Israel	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
,	O
Canada	O
.	O
Hong	O
Kong	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
,	O
Canada	O
.	O
The	O
United	O
States	O
Virgin	O
Islands	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal	B-NationalCapital108691669
,	O
Canada	O
.	O
The	O
Bahamas	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal,	B-NationalCapital108691669
Quebec	I-NationalCapital108691669
,	O
Canada	O
.	O
Fiji	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal,	B-NationalCapital108691669
Quebec	I-NationalCapital108691669
,	O
Canada	O
.	O
Ivory	O
Coast	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
,	O
Canada	O
.	O
Ivory	O
Coast	O
and	O
Senegal	O
were	O
the	O
only	O
two	O
African	O
nations	O
that	O
did	O
not	O
boycott	O
these	O
Games	O
.	O
He	O
represented	O
his	O
native	O
country	O
at	O
the	O
1976	O
Summer	O
Olympics	O
held	O
in	O
Montreal	B-NationalCapital108691669
,	O
Canada	O
in	O
the	O
4	O
x	O
100	O
metre	O
relay	O
,	O
where	O
he	O
won	O
the	O
silver	O
medal	O
with	O
his	O
teammates	O
Manfred	O
Kokot	O
,	O
Jörg	O
Pfeifer	O
and	O
Alexander	O
Thieme	O
.	O
The	O
Dominican	O
Republic	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal,	B-NationalCapital108691669
Quebec	I-NationalCapital108691669
,	O
Canada	O
.	O
He	O
died	O
in	O
Sainte	O
-	O
Martine	O
in	O
1878	O
and	O
was	O
buried	O
in	O
the	O
Notre	O
-	O
Dame	O
-	O
des	O
-	O
Neiges	O
Cemetery	O
at	O
Montreal	B-NationalCapital108691669
.	O
The	O
Netherlands	O
Antilles	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
,	O
Canada	O
.	O
Malaysia	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal	B-NationalCapital108691669
,	O
Canada	O
.	O
The	O
"	O
slurry	O
"	O
method	O
was	O
devised	O
by	O
Port	O
Authority	O
chief	O
engineer	O
John	O
M.	O
Kyle	O
Jr.	O
Towards	O
the	O
end	O
of	O
1966	O
,	O
work	O
began	O
on	O
building	O
the	O
slurry	O
wall	O
,	O
led	O
by	O
Montreal	B-NationalCapital108691669
-	O
based	O
Icanda	O
,	O
a	O
subsidiary	O
of	O
an	O
Italian	O
engineering	O
firm	O
,	O
Impresa	O
Costruzioni	O
Opere	O
Specializzate	O
(	O
I.C.O.S.	O
)	O
.	O
Singapore	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
,	O
Canada	O
.	O
It	O
is	O
named	O
after	O
Saint	O
André	O
Bessette	O
(	O
also	O
known	O
as	O
Brother	O
André	O
)	O
,	O
a	O
20th	O
-	O
century	O
Catholic	O
Brother	O
in	O
Montreal	B-NationalCapital108691669
responsible	O
for	O
the	O
construction	O
of	O
the	O
Saint	O
Joseph	O
's	O
Oratory	O
.	O
Guatemala	O
competed	O
at	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal,	B-NationalCapital108691669
Quebec	I-NationalCapital108691669
,	O
Canada	O
.	O
In	O
1976	O
,	O
he	O
qualified	O
for	O
the	O
800	O
and	O
1500	O
meter	O
events	O
in	O
the	O
1976	O
Summer	O
Olympics	O
held	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
,	O
Canada	O
.	O
A	O
1974	O
graduate	O
of	O
Rice	O
University	O
,	O
he	O
competed	O
for	O
the	O
United	O
States	O
at	O
the	O
1976	O
Summer	O
Olympics	O
held	O
in	O
Montreal,	B-NationalCapital108691669
Quebec	I-NationalCapital108691669
,	O
Canada	O
where	O
he	O
won	O
the	O
bronze	O
medal	O
in	O
the	O
men	O
's	O
pole	O
vault	O
event	O
.	O
Wilkins	O
competed	O
for	O
the	O
United	O
States	O
in	O
the	O
1976	O
Summer	O
Olympics	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
,	O
Canada	O
in	O
the	O
discus	O
throw	O
,	O
where	O
he	O
won	O
the	O
gold	O
medal	O
with	O
a	O
distance	O
of	O
221	O
'	O
5	O
"	O
to	O
defeat	O
Wolfgang	O
Schmidt	O
of	O
East	O
Germany	O
by	O
four	O
feet	O
.	O
He	O
competed	O
for	O
the	O
USSR	O
in	O
the	O
1976	O
Summer	O
Olympics	O
held	O
in	O
Montreal,	B-NationalCapital108691669
Quebec	I-NationalCapital108691669
,	O
Canada	O
in	O
the	O
Shot	O
Put	O
where	O
he	O
won	O
the	O
bronze	O
medal	O
.	O
He	O
won	O
the	O
bronze	O
medal	O
at	O
the	O
1976	O
Summer	O
Olympics	O
held	O
in	O
Montreal	B-NationalCapital108691669
.	O
Jeannie	O
Elias	O
(	O
born	O
August	O
23	O
,	O
1954	O
in	O
Montreal	B-NationalCapital108691669
,	O
Quebec	O
)	O
is	O
a	O
Canadian	O
voice	O
actress	O
who	O
has	O
provided	O
many	O
voices	O
in	O
animated	O
films	O
,	O
shows	O
and	O
video	O
games	O
.	O
In	O
1930	O
Huskins	O
returned	O
to	O
Canada	O
to	O
teach	O
at	O
McGill	O
University	O
in	O
Montreal	B-NationalCapital108691669
.	O
"	O
Richard	O
E.	O
Kraus	O
"	O
operated	O
off	O
the	O
east	O
coast	O
of	O
the	O
United	O
States	O
through	O
July	O
1970	O
,	O
visiting	O
Cape	O
Kennedy	O
,	O
Norfolk	O
,	O
where	O
she	O
joined	O
the	O
NATO	O
fleet	O
STANAVFORLANT	O
before	O
hitting	O
New	O
York	O
City	O
and	O
the	O
city	O
of	O
Montreal	B-NationalCapital108691669
in	O
Canada	O
.	O
Mongolia	O
also	O
maintains	O
Honorary	O
Consulates	O
in	O
Vancouver	O
,	O
Montreal	B-NationalCapital108691669
,	O
Calgary	O
,	O
and	O
Regina	O
.	O
For	O
example	O
,	O
a	O
2014	O
study	O
from	O
McGill	O
University	O
in	O
Montreal	B-NationalCapital108691669
,	O
Canada	O
suggests	O
that	O
mice	O
handled	O
by	O
men	O
rather	O
than	O
women	O
showed	O
higher	O
stress	O
levels	O
.	O
He	O
was	O
employed	O
on	O
a	O
commission	O
basis	O
at	O
a	O
store	O
in	O
Montreal	B-NationalCapital108691669
,	O
later	O
becoming	O
the	O
owner	O
of	O
his	O
own	O
store	O
in	O
1839	O
.	O
He	O
qualified	O
as	O
a	O
notary	O
in	O
1843	O
and	O
practiced	O
at	O
Saint	O
-	O
Rémi	O
and	O
Montreal	B-NationalCapital108691669
.	O
After	O
a	O
stint	O
of	O
unit	O
publicity	O
work	O
,	O
he	O
married	O
Barbara	O
Passel	O
and	O
moved	O
to	O
Montreal	B-NationalCapital108691669
with	O
his	O
wife	O
and	O
two	O
young	O
girls	O
,	O
and	O
eventually	O
the	O
couple	O
had	O
a	O
third	O
daughter	O
.	O
Belmont	O
Park	O
(	O
French	O
:	O
"	O
Parc	O
Belmont	O
