In	O
1825	O
the	O
Board	O
of	O
Control	O
,	O
on	O
the	O
recommendation	O
of	O
his	O
friend	O
William	O
Plunket	O
,	O
then	O
Attorney	O
General	O
for	O
Ireland	O
,	O
appointed	O
him	O
a	O
judge	O
of	O
the	O
Supreme	O
Court	O
at	O
Calcutta	B-NationalCapital108691669
.	O
Pranab	O
Kumar	O
Sen	O
(	O
born	O
November	O
7	O
,	O
1937	O
in	O
Calcutta	B-NationalCapital108691669
,	O
India	O
)	O
is	O
a	O
statistician	O
,	O
a	O
professor	O
of	O
statistics	O
and	O
the	O
Cary	O
C.	O
Boshamer	O
Professor	O
of	O
Biostatistics	O
at	O
the	O
University	O
of	O
North	O
Carolina	O
at	O
Chapel	O
Hill	O
.	O
Originally	O
hailing	O
from	O
Jaisalmer	O
-	O
Rajasthan	O
,	O
moving	O
to	O
Mandvi	O
,	O
Kutch	O
District	O
and	O
Kolkata	B-NationalCapital108691669
,	O
Harish	O
was	O
born	O
in	O
Mumbai	O
.	O
In	O
the	O
city	O
of	O
Calcutta	B-NationalCapital108691669
,	O
India	O
more	O
than	O
10,000	O
manhole	O
covers	O
were	O
taken	O
in	O
two	O
months	O
.	O
The	O
"	O
Regimental	O
Song	O
"	O
,	O
was	O
first	O
rendered	O
by	O
Mr	O
Karan	O
Sundaram	O
,	O
an	O
accomplished	O
Karnāṭaka	O
vocalist	O
,	O
and	O
musician	O
,	O
at	O
the	O
Regimental	O
Centenary	O
,	O
organized	O
by	O
3/4	O
GR	O
in	O
Calcutta	B-NationalCapital108691669
,	O
in	O
1957	O
.	O
Joseph	O
Dalton	O
Hooker	O
says	O
of	O
this	O
Botanical	O
Garden	O
that	O
"	O
Amongst	O
its	O
greatest	O
triumphs	O
may	O
be	O
considered	O
the	O
introduction	O
of	O
the	O
tea	O
-	O
plant	O
from	O
China	O
,	O
a	O
fact	O
I	O
allude	O
to	O
,	O
as	O
many	O
of	O
my	O
English	O
readers	O
may	O
not	O
be	O
aware	O
that	O
the	O
establishment	O
of	O
the	O
tea	O
-	O
trade	O
in	O
the	O
Himalaya	O
and	O
Assam	O
is	O
almost	O
entirely	O
the	O
work	O
of	O
the	O
superintendents	O
of	O
the	O
gardens	O
of	O
Calcutta	B-NationalCapital108691669
and	O
Seharunpore	O
.	O
International	O
services	O
were	O
launched	O
six	O
years	O
later	O
on	O
8	O
September	O
2004	O
,	O
with	O
a	O
service	O
from	O
Chittagong	O
to	O
Kolkata	B-NationalCapital108691669
.	O
At	O
the	O
time	O
of	O
closure	O
in	O
March	O
2012	O
,	O
GMG	O
were	O
operating	O
internationally	O
to	O
Kolkata	B-NationalCapital108691669
,	O
as	O
well	O
as	O
domestic	O
services	O
between	O
Dhaka	O
and	O
Chittagong	O
.	O
She	O
studied	O
at	O
Julien	O
Day	O
School	O
in	O
Elgin	O
Road	O
,	O
south	O
Kolkata	B-NationalCapital108691669
,	O
and	O
graduated	O
from	O
Ashutosh	O
College	O
of	O
the	O
University	O
of	O
Calcutta	O
,	O
earning	O
a	O
BA	O
degree	O
in	O
Sanskrit	O
before	O
starting	O
out	O
a	O
few	O
years	O
ago	O
as	O
a	O
small	O
-	O
time	O
TV	O
actress	O
and	O
model	O
in	O
Oriya	O
video	O
albums	O
.	O
The	O
Heritage	O
School	O
,	O
Kolkata	B-NationalCapital108691669
in	O
West	O
Bengal	O
,	O
India	O
,	O
is	O
an	O
elite	O
day	O
-	O
boarding	O
school	O
affiliated	O
with	O
the	O
CISCE	O
board	O
,	O
following	O
the	O
ICSE	O
/	O
ISC	O
syllabuses	O
.	O
The	O
largest	O
corporations	O
are	O
in	O
the	O
eight	O
metropolitan	O
cities	O
of	O
India	O
,	O
namely	O
Mumbai	O
,	O
Delhi	O
,	O
Kolkata	B-NationalCapital108691669
,	O
Chennai	O
,	O
Bangalore	O
,	O
Hyderabad	B-NationalCapital108691669
,	O
Ahmedabad	O
and	O
Pune	O
.	O
Coast	O
:	O
It	O
moved	O
northward	O
and	O
crossed	O
the	O
Sundarbans	O
coast	O
;	O
the	O
center	O
passed	O
east	O
of	O
Calcutta	B-NationalCapital108691669
Datta	O
,	O
K.	O
Kolkata	B-NationalCapital108691669
:	O
The	O
Book	O
World	O
,	O
2011	O
.	O
The	O
series	O
is	O
best	O
known	O
for	O
a	O
remarkable	O
turnaround	O
by	O
the	O
Indian	O
team	O
in	O
the	O
Kolkata	B-NationalCapital108691669
Test	O
,	O
when	O
VVS	O
Laxman	O
,	O
Rahul	O
Dravid	O
and	O
Harbhajan	O
Singh	O
's	O
performance	O
took	O
India	O
to	O
victory	O
after	O
they	O
had	O
followed	O
on	O
.	O
He	O
established	O
the	O
Jorasanko	O
Natyasala	O
,	O
a	O
private	O
theatre	O
in	O
the	O
household	O
,	O
in	O
Calcutta	B-NationalCapital108691669
(	O
now	O
Kolkata	O
)	O
in	O
1865	O
and	O
staged	O
"	O
Krishnakumari	O
"	O
written	O
by	O
Michael	O
Madhusudan	O
Dutta	O
that	O
year	O
itself	O
.	O
Early	O
Colt	O
literature	O
and	O
later	O
publications	O
insist	O
that	O
Colt	O
was	O
inspired	O
to	O
design	O
the	O
revolver	O
in	O
1830	O
by	O
viewing	O
the	O
steering	O
mechanisms	O
aboard	O
the	O
brig	O
"	O
Corvo	O
